1769380|2012-07-13|newnotizie.it|portali web|belfast ancora rivalità cattolici protestanti agenti feriti|576|1=0.020217636847,2=0.0192325381403,3=-0,4=-0,5=-0,6=0.0534863161168,7=0.00638487663396,8=0.00164677401415,9=0.00541565540321,10=0.0170669862174,11=0.0448464808353,12=0.0323855602622,13=0.101184622201,14=0.0531376843206,15=0.00162189994757,16=-0,17=0.556671677407,18=0.0253624026774,19=0.0602301015755,20=0.00110878740073
1507471|2012-04-17|ilmattino.it|testate in edicola|dillo mattino napoli strani oggetti impacchettati pochi passi cardarelli|577|1=-0,2=-0,3=-0,4=0.00451533177959,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=0.992913519663,12=-0,13=-0,14=-0,15=0.00257114855778,16=-0,17=-0,18=-0,19=-0,20=-0
1510034|2012-04-18|repubblica.it|testate in edicola|rientrata italia mariasandra mariani grande paura ora brucerò vestiti|578|1=0.00419417947748,2=0.787795687996,3=-0,4=0.00436432802942,5=-0,6=0.00866164959547,7=-0,8=-0,9=0.106008809439,10=-0,11=0.00391061618426,12=-0,13=0.0723477713094,14=0.0050642540793,15=-0,16=-0,17=0.00560604917167,18=-0,19=0.000542084354138,20=0.00150457036371
1776257|2012-07-16|unita.it|testate in edicola|napolitano pm palermo ingroia telefonata utilizzabile|579|1=0.00748229408871,2=0.063514050199,3=-0,4=0.0104127298483,5=0.0472350976412,6=0.0593421732989,7=0.200335323231,8=0.00959904527874,9=0.00971702194961,10=0.0962118638396,11=0.0571623338818,12=0.0557977005052,13=0.0563537186905,14=0.0329428904591,15=0.0788829249036,16=-0,17=-0,18=0.116582989512,19=0.085420686823,20=0.0130071558497
1501130|2012-04-15|ilmattino.it|testate in edicola|israele blocca attivisti pro palestina italiano arrestato tel aviv|580|1=0.0389777476862,2=0.00521596176734,3=-0,4=0.0248068697318,5=0.0389129813817,6=0.247420392521,7=-0,8=-0,9=-0,10=0.1557807726,11=0.026206083015,12=-0,13=-0,14=0.0411309952636,15=0.00672696801317,16=0.0351786782748,17=0.297885366061,18=0.0379603320605,19=0.00826688664544,20=0.0355299649786
1510042|2012-04-18|repubblica.it|testate in edicola|crisi ferma lvmh vendite aumento 25|581|1=0.00296315683554,2=-0,3=-0,4=-0,5=-0,6=0.0122868683225,7=-0,8=0.0891636154151,9=-0,10=-0,11=-0,12=-0,13=0.0050141899182,14=-0,15=-0,16=0.0073742365443,17=0.00272508774378,18=0.00738977462251,19=0.873083070598,20=-0
1626580|2012-05-26|tuttosport.com|testate in edicola|brindisi raddoppia finale passo|582|1=0.0222182168488,2=0.168350214802,3=0.0088851406537,4=0.0207566222321,5=0.0412695898501,6=0.0164365901701,7=0.0648537993212,8=0.0112028420532,9=0.0673817494231,10=0.0170169360687,11=0.0519044812521,12=0.0226329153098,13=0.158950740078,14=0.0787302161367,15=0.0274106323519,16=0.114984316439,17=0.0545440681336,18=0.0170340108951,19=0.00392952822834,20=0.0315073897526
1632421|2012-05-28|virgilio.it|portali web|borsa milano chiude ribasso ftse mib giù 74|583|1=-0,2=-0,3=0.618331642299,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=0.381668357701,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1505868|2012-04-16|ansa.it|agenzie|calcio recupero cagliari catania martedi 24 trieste|584|1=0.0063220722349,2=-0,3=0.00787661967993,4=0.0178757091206,5=0.84916775812,6=0.00479228154739,7=-0,8=0.102073192495,9=-0,10=-0,11=0.00095925311525,12=-0,13=0.00627676798209,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=0.00465634570424
1505917|2012-04-16|ilmessaggero.it|testate in edicola|hernanes gare giocarsi futuro obiettivo riconquistare lazio reja|585|1=0.07718971244,2=0.0278818244999,3=-0,4=0.0267535291361,5=0.089628098448,6=-0,7=-0,8=-0,9=0.193252672378,10=-0,11=0.129454820093,12=0.0378198059047,13=0.329150916194,14=0.00219359366979,15=0.0109582420487,16=0.0369158447848,17=0.00529382916838,18=0.000747021469861,19=0.0100040914374,20=0.0227559983274
1507524|2012-04-17|ansa.it|agenzie|india maro famiglie latorre girone partenza kerala|586|1=0.0124542442784,2=0.102360708471,3=0.0126283024974,4=0.0345547894849,5=0.00701580725998,6=0.0675603143225,7=-0,8=0.107128570549,9=0.0187797417244,10=-0,11=0.0163463787791,12=0.0226744772564,13=0.0322025023525,14=0.0117850778733,15=0.0284629370701,16=0.154574728034,17=0.11288745433,18=0.0434478048423,19=0.137328120692,20=0.0778080401818
1505908|2012-04-17|ilgiornale.it|testate in edicola|intervista giulia leonardi|587|1=0.0103593288979,2=0.0487273421907,3=-0,4=0.086451114852,5=0.0452639076453,6=0.090767658456,7=0.0582870016536,8=0.0028452062638,9=0.0739692258614,10=0.0222697118556,11=0.123353868084,12=0.0487125034905,13=0.0371479313375,14=0.0307908418545,15=0.0403047861918,16=0.0400633022738,17=0.0331552797542,18=0.044920702337,19=0.0155497622844,20=0.147060524716
1503241|2012-04-16|voceditalia.it|portali web|killer oslo utoya oggi tribunale|588|1=0.0492767436041,2=0.0297553549615,3=-0,4=0.145589411055,5=0.00742007516103,6=0.0744075670541,7=0.0646419012465,8=0.0560893213689,9=0.00395347037565,10=0.0119485179005,11=0.0152338044505,12=0.0259558675941,13=-0,14=0.104571710815,15=0.0649692760674,16=-0,17=0.190522357347,18=0.0545538826553,19=0.000887087475149,20=0.100223650868
1510035|2012-04-18|ilmessaggero.it|testate in edicola|frequenze tv mediaset governo berlusconi annulla incontro monti|589|1=-0,2=-0,3=-0,4=-0,5=0.00107785438122,6=-0,7=0.437716281286,8=0.0235910525778,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=0.5362876014,16=-0,17=-0,18=-0,19=-0,20=0.00132721035488
1632423|2012-05-28|virgilio.it|portali web|giustizia monti rinnova fiducia catricalà corretto csm|590|1=-0,2=0.00408390128765,3=-0,4=0.0155652681657,5=0.00446787914085,6=-0,7=0.0421138813565,8=-0,9=-0,10=-0,11=-0,12=0.0126162139977,13=0.0034709470879,14=-0,15=0.903632716641,16=-0,17=-0,18=0.0140491923223,19=-0,20=-0
1510044|2012-04-18|ilmessaggero.it|testate in edicola|mazzette rallentare pratica arrestato impiegato monopoli|591|1=0.0935613271211,2=-0,3=-0,4=0.0148089929683,5=-0,6=0.564600872467,7=-0,8=-0,9=-0,10=0.00313732531166,11=0.0804577422825,12=-0,13=-0,14=0.103706998147,15=-0,16=0.0748888163569,17=0.0648379253458,18=-0,19=-0,20=-0
1510046|2012-04-18|repubblica.it|testate in edicola|seppi cede djokovic fuori italiani|592|1=0.020029392571,2=0.0846815078672,3=0.0133359270441,4=0.0307494237139,5=0.0124084849218,6=0.0538518301616,7=0.0572519849925,8=0.0406925393186,9=0.024072389173,10=0.0621392606356,11=0.0216378811449,12=0.0362927838765,13=0.0755992071517,14=0.0280756343392,15=0.0242845772284,16=0.140885913329,17=0.110892682053,18=0.0313422729955,19=0.107064496969,20=0.024711810513
1510039|2012-04-18|quotidiano.net|portali web|messico 14 cadaveri smembrati confine usa|593|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=0.053281597966,9=0.0147223808527,10=-0,11=-0,12=-0,13=-0,14=-0,15=0.0032300602556,16=-0,17=0.928765960926,18=-0,19=-0,20=-0
1510040|2012-04-18|quotidiano.net|portali web|ndrangheta carcere esponenti cosca pesce|594|1=0.0107985128284,2=-0,3=-0,4=0.024226871387,5=-0,6=0.468452185995,7=-0,8=0.0157250715871,9=0.0221104671501,10=0.0395853299055,11=0.0233081244489,12=-0,13=-0,14=0.122125991957,15=-0,16=0.0831833349176,17=0.0251535866041,18=0.13900070267,19=-0,20=0.0263298205494
1632414|2012-05-28|tuttosport.com|testate in edicola|calcioscommesse pm indagini partite siena|595|1=0.0167978812931,2=0.0140207741488,3=-0,4=0.026947723851,5=0.133646672819,6=0.109598568019,7=0.191643064412,8=0.00444142808814,9=-0,10=0.0300802103172,11=0.129897419366,12=-0,13=0.0662903565777,14=0.198757143566,15=-0,16=0.0108884689532,17=-0,18=0.052424889633,19=-0,20=0.0145653989557
1502416|2012-04-15|ilmattino.it|testate in edicola|ricercati omicidio clochard uccidono pineta vicino roma|596|1=0.895400625396,2=-0,3=-0,4=-0,5=-0,6=0.0662851748757,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=0.0116454922698,15=-0,16=-0,17=0.0266687074582,18=-0,19=-0,20=-0
1581233|2012-05-11|libero.it|portali web|juve pirlo milan stato scaricato allegri|597|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=0.00808579709826,8=-0,9=-0,10=-0,11=-0,12=-0,13=0.966560107173,14=-0,15=-0,16=-0,17=-0,18=0.00149153082632,19=0.0238625649025,20=-0
1604320|2012-05-18|ilsecoloxix.it|testate in edicola|workers mondo precari cinema|598|1=0.0646766910397,2=0.082462378437,3=-0,4=0.151579638914,5=0.0209896287285,6=0.0823337417777,7=0.00637069595541,8=0.174696546484,9=-0,10=-0,11=-0,12=0.103193126838,13=-0,14=0.0114134691218,15=-0,16=0.0466275730509,17=0.0586479001999,18=0.000712075551504,19=-0,20=0.196296533902
1505880|2012-04-16|ansa.it|agenzie|ilva taranto associazioni morti mese inquinamento|599|1=-0,2=-0,3=-0,4=0.0271281302632,5=0.00103973696959,6=-0,7=-0,8=0.0421882954646,9=-0,10=-0,11=-0,12=0.0625532913469,13=-0,14=-0,15=0.0137478812418,16=0.0338612567359,17=0.792423402483,18=0.0265656387958,19=-0,20=0.000492366699169
1507485|2012-04-17|ilmattino.it|testate in edicola|riesame annulla custodia cautelare giovanni ragosta|600|1=0.0730641437228,2=0.00823402331635,3=0.0191767716469,4=0.0647397130079,5=-0,6=0.151620845083,7=0.0422553891983,8=0.0586882475222,9=0.0717267847448,10=-0,11=0.0818939055244,12=0.0186804522003,13=-0,14=0.0848068722025,15=0.0183973975145,16=0.00924007930499,17=0.0137852009969,18=0.167207327266,19=-0,20=0.116482846749
1607899|2012-05-19|rai.it|portali web|fermati chicago preparavano attentato obama|601|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=1.0,18=-0,19=-0,20=-0
1503305|2012-04-16|ansa.it|agenzie|gay viareggio primo toscana pride attese 50mila persone|602|1=0.0260211299274,2=0.0455412587897,3=-0,4=0.0857143639245,5=0.0297821133884,6=0.0757748501285,7=-0,8=0.0732412573042,9=0.0974033980282,10=0.00504949118743,11=0.0194087172057,12=0.0472224081464,13=0.0363491337885,14=0.0464894093034,15=-0,16=0.115829910683,17=0.212680716605,18=0.0443437486277,19=-0,20=0.0391480929619
1607900|2012-05-19|repubblica.it|testate in edicola|europei cagnotto quarta podio sfumato jella|603|1=-0,2=0.408840015277,3=0.0165575060987,4=0.0800740811865,5=0.122820652794,6=0.0154091719592,7=-0,8=0.0307751536421,9=-0,10=-0,11=0.00341419372819,12=0.0195720384594,13=0.0214256868846,14=0.0190469056173,15=-0,16=0.14794529751,17=0.0431407637406,18=0.0193463027247,19=0.030466748609,20=0.0211654817694
1606840|2012-05-19|tuttosport.com|testate in edicola|juve napoli attacco borriello favorito vucinic|604|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=0.655866496874,12=-0,13=0.315643609148,14=-0,15=-0,16=-0,17=0.0284898939781,18=-0,19=-0,20=-0
1606750|2012-05-19|ansa.it|agenzie|fiat termini fiom voci bmw hyunday governo verifichi|605|1=0.00212225776921,2=0.0183705316606,3=0.0173366292133,4=0.000694471423629,5=0.000107015184204,6=-0,7=-0,8=0.0102543990144,9=-0,10=-0,11=-0,12=0.030963332589,13=-0,14=-0,15=0.863644414133,16=-0,17=0.00715007024252,18=0.0256476592313,19=-0,20=0.0237092195386
1769381|2012-07-13|newnotizie.it|portali web|parma tir percorre 700 metri senza conducente|606|1=0.0152889992423,2=0.0223527213984,3=-0,4=0.023324906872,5=0.0848651727006,6=0.0615070668545,7=0.0231859777203,8=-0,9=0.0335641022451,10=0.0528116729599,11=0.0504609315142,12=0.373612140409,13=0.114828379033,14=0.0199084528763,15=-0,16=0.0689485279315,17=0.013653572758,18=0.020982093372,19=0.00885618466937,20=0.0118490974434
1510056|2012-04-18|rai.it|portali web|camusso vede politiche solo depressive|607|1=0.00555669333399,2=0.0238443423733,3=-0,4=0.00251396316251,5=0.000720202144393,6=0.0284343738845,7=0.0501542313815,8=-0,9=0.105212342514,10=0.0869357485244,11=0.0227813860383,12=0.239462901005,13=0.125915450845,14=0.00077900166825,15=0.139589528952,16=0.0518221403828,17=-0,18=0.0412685670767,19=0.0750091267131,20=-0
1769375|2012-07-13|libero.it|portali web|mac ipad nemici ambiente dopo accuse greenpeace inquinamento generato prodotti casa cupertino ritira registro verde|608|1=0.00645207053946,2=0.00290182937626,3=0.00629520661041,4=0.0426251141941,5=0.00587846347263,6=0.673679499501,7=0.00952466531594,8=-0,9=0.00338160440522,10=0.0164799076432,11=0.00648097271766,12=0.00342404615047,13=0.0108093618916,14=0.040724264396,15=0.0201535155829,16=0.0388126220556,17=0.0726067790229,18=0.0113385640784,19=-0,20=0.0284315130463
1505899|2012-04-16|ansa.it|agenzie|mazza baseball rapinano titolare market sestu|609|1=0.0626543638543,2=0.0394897509635,3=-0,4=0.0707866679219,5=0.00539581072735,6=0.146906900949,7=-0,8=-0,9=-0,10=-0,11=0.0851836515273,12=0.0528172792914,13=0.145508214036,14=0.0751271740727,15=-0,16=0.234973721966,17=0.0520418362131,18=0.0129387540976,19=-0,20=0.0161758743797
1507518|2012-04-17|ansa.it|agenzie|fiat marzo immatricolazione gruppo 25 europa|610|1=-0,2=0.0994364138205,3=0.110711783505,4=0.00571448553071,5=0.00674255827705,6=0.0152329757893,7=-0,8=0.299801074493,9=-0,10=-0,11=0.01271002659,12=0.0394901779751,13=0.0340363154132,14=0.143948200674,15=0.0250852531093,16=0.0300355734368,17=0.071619793931,18=0.0242300933707,19=0.0511661468679,20=0.0300391272167
1503376|2012-04-16|ilmattino.it|testate in edicola|lavitola carcere italia nuove accuse voleva milioni tacere|611|1=-0,2=0.729340869181,3=-0,4=0.00256995685693,5=-0,6=0.0440569441692,7=0.0229032779548,8=-0,9=-0,10=-0,11=0.00292411949469,12=0.00209059337124,13=-0,14=-0,15=-0,16=0.173818924478,17=0.00513880370684,18=0.0171565107875,19=-0,20=-0
1510053|2012-04-18|repubblica.it|testate in edicola|wsj latte pfizer nestlè miliardi|612|1=0.00309688367625,2=0.0379543660845,3=0.00502209168877,4=0.0472211102524,5=-0,6=0.0817498547961,7=0.00833035995991,8=0.0744178002728,9=-0,10=-0,11=-0,12=0.0206601590794,13=-0,14=0.00210649508777,15=0.0763609726267,16=0.509587972271,17=0.020145737357,18=0.0148554696706,19=0.0794700030997,20=0.0190207240767
1507513|2012-04-17|repubblica.it|testate in edicola|belsito riconsegna lega nord diamanti lingotti audi bossi jr|613|1=-0,2=-0,3=-0,4=-0,5=-0,6=-0,7=0.000894061055623,8=-0,9=-0,10=0.999105938944,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=-0
1502444|2012-04-16|repubblica.it|testate in edicola|stefano ucciso ora dimostreremo sorella cucchi maxiperizia|614|1=0.0262439733163,2=0.0248274156155,3=-0,4=0.0199707768487,5=-0,6=0.144619697959,7=-0,8=-0,9=0.329979740687,10=-0,11=0.0301621161581,12=0.00752864302509,13=0.173189750456,14=0.0584297399929,15=0.0306733023816,16=-0,17=0.114554042809,18=-0,19=0.027034003701,20=0.0127867970503
1505907|2012-04-16|voceditalia.it|portali web|piazza loggia spese legali pagate governo|615|1=0.00385391843292,2=-0,3=0.267419305855,4=0.000114734944787,5=-0,6=-0,7=-0,8=-0,9=-0,10=0.000600537857352,11=0.000515722262439,12=-0,13=-0,14=-0,15=0.699307846728,16=-0,17=-0,18=0.0110321943884,19=-0,20=0.0171557395312
1501096|2012-04-15|ilmattino.it|testate in edicola|ambulanza bloccata vigile sotto choc sindaco pescara inflessibili|616|1=0.0225125892054,2=-0,3=0.0132508994322,4=0.0359647082076,5=0.0577814159692,6=0.118049645343,7=-0,8=-0,9=0.100411277117,10=0.0381139579533,11=0.0898926324962,12=-0,13=0.0270116397845,14=0.109857157126,15=-0,16=0.0901263163474,17=0.0690077379479,18=0.0447856468049,19=0.118669835177,20=0.064564541089
1505888|2012-04-16|ansa.it|agenzie|crisi mandas chiede 5x1000 finanziare comune|617|1=0.00340919706679,2=-0,3=-0,4=0.010536774128,5=-0,6=0.0193069897359,7=0.00386080857507,8=-0,9=0.00546511940341,10=0.00633521005327,11=0.0171805183609,12=-0,13=-0,14=0.0145901483885,15=-0,16=0.00497190576213,17=-0,18=0.00397664946033,19=0.910366679066,20=-0
1503247|2012-04-16|voceditalia.it|portali web|caso ruby oggi tribunale test accusa|618|1=0.0252019225466,2=0.0220781698133,3=-0,4=0.11017149046,5=0.00751449472608,6=0.0574033366899,7=0.309440428623,8=0.0179888049281,9=0.0297189082023,10=0.00665677615985,11=0.0144551454422,12=0.00948725363927,13=0.00322992694092,14=0.113858567723,15=0.0217949167996,16=0.00538094982712,17=0.0884722891177,18=0.0600399109011,19=0.000515954995594,20=0.0965907524642
1507506|2012-04-17|ansa.it|agenzie|carabinieri 100 interventi piste sci trentino aa|619|1=0.0585013730457,2=0.0230274646032,3=-0,4=0.0846480377438,5=-0,6=0.23746382866,7=-0,8=0.0264799504313,9=0.00185684934722,10=0.0147794397001,11=0.0330467221802,12=0.0435943513103,13=0.00311453188658,14=0.0114820416302,15=-0,16=0.280159248804,17=0.0781120611635,18=0.0391514056783,19=0.0296693958372,20=0.0349132979776
1510052|2012-04-18|quotidiano.net|portali web|palermo confiscati beni boss defunto|620|1=0.0213373948112,2=0.00417750603299,3=-0,4=0.0385114674735,5=0.118009503821,6=0.10190081195,7=-0,8=0.0106685842828,9=0.0718755420376,10=-0,11=0.109184261976,12=-0,13=0.152688659223,14=0.033545221829,15=-0,16=0.276389859859,17=-0,18=0.0218556962322,19=-0,20=0.0398554904711
1510051|2012-04-18|ilmessaggero.it|testate in edicola|imu contribuente scegliere pagare rate|621|1=0.0113869333835,2=-0,3=-0,4=0.0532868754664,5=0.00181710701949,6=0.01390450025,7=0.0201562708202,8=0.0211229744627,9=0.110114183979,10=0.156137732853,11=-0,12=0.0211788639111,13=0.00347411505313,14=0.00982810264252,15=0.135111775429,16=0.325398362316,17=-0,18=0.102174728917,19=0.0131538418464,20=0.00175363164977
1510050|2012-04-18|quotidiano.net|portali web|seduta hot parlamento bangkok|622|1=-0,2=-0,3=0.138611546094,4=0.0372813825774,5=-0,6=-0,7=0.0261926196176,8=0.0451505265641,9=0.138274951389,10=0.113359460854,11=0.00840311094542,12=0.104534276463,13=-0,14=0.048995598608,15=0.14526206618,16=-0,17=0.0199438275015,18=0.0422048697799,19=0.059384126117,20=0.0724016373087
1563338|2012-05-05|lastampa.it|testate in edicola|cup matteo trionfa chelsea batte liverpool|623|1=0.0176550614177,2=0.142893967786,3=-0,4=0.0176331889781,5=0.169266049172,6=0.0119173235169,7=-0,8=-0,9=0.0404865484625,10=0.000964951167915,11=0.177159495351,12=-0,13=0.238134225088,14=0.0359531874773,15=-0,16=0.0356037053637,17=0.0749450513164,18=-0,19=-0,20=0.0373872449031
1575748|2012-05-10|rai.it|portali web|oggi verita nesta|624|1=0.0511923010542,2=0.0315461453945,3=-0,4=0.177239714793,5=0.0108642335967,6=0.0197509632247,7=0.0197519860357,8=0.080752820013,9=0.0352664633307,10=0.0220538324856,11=-0,12=0.033518282291,13=0.0878119346006,14=0.0483004094483,15=0.104664627203,16=-0,17=0.131197621913,18=0.0127401001329,19=0.0144391344517,20=0.118909430032
1505867|2012-04-16|ansa.it|agenzie|marchionne serbia 500l simbolo ambizioni fiat|625|1=-0,2=0.244051240832,3=0.053998603737,4=0.0467615923082,5=0.00219989098709,6=0.00814760078903,7=-0,8=0.109742175918,9=0.0218953995243,10=-0,11=-0,12=0.114598861081,13=-0,14=0.00277036273218,15=0.0917502011263,16=0.0294013261276,17=0.0962956817262,18=0.109964680131,19=-0,20=0.0684223829793
1503246|2012-04-16|ansa.it|agenzie|maltempo dopo lucy ancora settimana autunnale fresca|626|1=0.0205978928294,2=0.0225208912522,3=0.0219349435303,4=0.01160907403,5=0.00107314094812,6=0.605696584732,7=0.00357456037031,8=0.0146064286964,9=-0,10=0.0344257132802,11=0.0147984539374,12=0.0180684745801,13=0.0487441209305,14=0.012851984692,15=0.0230885215192,16=-0,17=0.117758783318,18=0.000764340649232,19=0.0278860907042,20=-0
1772349|2012-07-14|tuttosport.com|testate in edicola|conte bagno folla affetto tecnico foto|627|1=0.0221345952201,2=0.00918911023649,3=-0,4=0.0196559580362,5=0.0408690664758,6=0.100575828348,7=0.0295656947698,8=-0,9=-0,10=0.000434131067803,11=0.0506237211688,12=-0,13=0.286487386172,14=0.0377774966861,15=0.0706871825657,16=-0,17=0.13498648974,18=0.029333893591,19=-0,20=0.167679445922
1607898|2012-05-20|quotidiano.net|portali web|super papà 30 figli 11 donne diverse chiede aiuto stato|628|1=0.00732640249618,2=0.017331905859,3=0.00703287035328,4=0.0157115528111,5=0.000731742553277,6=0.145994373395,7=0.0254874425956,8=0.333132073326,9=0.0324757116686,10=0.0404061857954,11=0.0168968607689,12=0.0487934714946,13=0.0106042748475,14=0.00989552513561,15=0.0120679921763,16=0.0397568425124,17=0.101667196206,18=0.025609482512,19=0.0912548519966,20=0.0178232414967
1507494|2012-04-17|ilmattino.it|testate in edicola|rapinavano rolex posillipo polizia arresta specialisti orologi recuperati|629|1=0.0766131169656,2=-0,3=-0,4=0.0388646237478,5=-0,6=0.129168177354,7=-0,8=0.050555652831,9=-0,10=-0,11=0.0984473323109,12=-0,13=-0,14=0.0562417512534,15=-0,16=0.0895131846922,17=0.296315607901,18=0.143011935817,19=-0,20=0.0212686171269
1619640|2012-05-23|adnkronos.com|agenzie|pensioni fornero decreto esodati firma monti|630|1=0.000721358681172,2=-0,3=-0,4=0.0147618456213,5=0.000813710125762,6=-0,7=-0,8=-0,9=-0,10=0.0275158440349,11=0.00133435525818,12=0.23651230322,13=-0,14=-0,15=0.696995309957,16=0.00450837296233,17=-0,18=0.016836900139,19=-0,20=-0
1769382|2012-07-13|panorama.it|testate in edicola|borsa madrid apre 14|631|1=0.00352368552354,2=-0,3=0.874770268872,4=-0,5=0.00695027140075,6=0.000433149761075,7=-0,8=0.0526684203946,9=0.0276604285377,10=0.00484845754949,11=-0,12=-0,13=0.00439761713957,14=0.00789298472522,15=0.00870992185983,16=-0,17=0.00804636646791,18=-0,19=-0,20=9.84277686052e-05
1606745|2012-05-19|ansa.it|agenzie|termini imerese voci bmw hyunday|632|1=0.0603126077703,2=0.016900843591,3=0.0457100492334,4=0.0786916805472,5=0.0463810713549,6=0.0772066546659,7=0.0258066516889,8=0.107086005876,9=0.0109756200666,10=0.0246372780293,11=0.0149898402448,12=0.110320931618,13=0.056387137402,14=-0,15=0.0436856240953,16=0.0428305547116,17=0.0463144599905,18=0.0952537528994,19=-0,20=0.0965092362149
1505886|2012-04-16|ansa.it|agenzie|incidenti stradali muore rientrando casa lavoro|633|1=0.00208130419867,2=-0,3=-0,4=0.000213748826892,5=-0,6=0.165017152817,7=-0,8=-0,9=-0,10=-0,11=0.00317920288446,12=0.77327331961,13=-0,14=0.0144091634256,15=-0,16=-0,17=0.0418261082377,18=-0,19=-0,20=-0
1503349|2012-04-15|repubblica.it|testate in edicola|documento ingegnere cucinotta|634|1=0.0204098619512,2=0.0173218382836,3=-0,4=0.0446776443845,5=-0,6=0.0936104391486,7=0.00179438115303,8=0.0228639319538,9=0.232850813963,10=0.00359989098857,11=-0,12=0.29892612464,13=-0,14=0.00997814131272,15=0.0424043770325,16=0.0306585259843,17=0.0357725950226,18=0.0227751012473,19=0.0436028289949,20=0.0787535039394
1501128|2012-04-15|ilmattino.it|testate in edicola|dramma arbitro baratta mondo crollato addosso|635|1=0.0171276017831,2=0.127818522895,3=-0,4=0.0435444643882,5=0.10290435821,6=0.155955791271,7=0.0246673689151,8=0.00383229594028,9=0.0160201038664,10=-0,11=0.0246601660752,12=0.110938875771,13=0.0560795832413,14=0.035112562276,15=-0,16=0.0576204748294,17=0.11713070816,18=-0,19=0.00600053282266,20=0.100586589556
1604204|2012-05-18|voceditalia.it|portali web|passera infrastrutture 100 mld entro legislatura|636|1=-0,2=0.00933723288547,3=-0,4=0.052987511584,5=-0,6=0.0934895654044,7=0.0130035515696,8=0.161435548506,9=0.0171710879963,10=-0,11=-0,12=0.0819539703523,13=-0,14=-0,15=0.0764261702907,16=0.299652108731,17=0.0346743989095,18=0.0282936106317,19=0.112660992797,20=0.0189142503428
1510055|2012-04-18|quotidiano.net|portali web|ambizione fano mancini junior|637|1=0.00335622682821,2=0.0177839336342,3=0.00127352294159,4=0.0115594736931,5=0.227498193161,6=0.195503187506,7=-0,8=-0,9=0.00450818361543,10=0.0637524037225,11=0.0903356528785,12=-0,13=0.217461583525,14=0.0193943015875,15=-0,16=0.0273440020324,17=-0,18=0.0483142614534,19=-0,20=0.0719150734208
1502417|2012-04-15|voceditalia.it|portali web|buenos aires lavitola partito lunedi italia|638|1=-0,2=0.896318912617,3=-0,4=-0,5=-0,6=-0,7=0.0264452721558,8=-0,9=0.0566803800672,10=0.00787933949167,11=-0,12=-0,13=-0,14=-0,15=-0,16=-0,17=-0,18=-0,19=-0,20=0.0126760956686
1507512|2012-04-17|ansa.it|agenzie|25 aprile anpi trento musica preghiera partigiano|639|1=0.0301554537673,2=0.0182100214213,3=0.00719931299451,4=0.0689627511698,5=-0,6=0.0774273558893,7=-0,8=0.580397477002,9=-0,10=0.00733858542124,11=0.00168863742031,12=-0,13=0.000249296855816,14=0.0674477321416,15=-0,16=0.0186328154317,17=-0,18=0.000965478395066,19=-0,20=0.12132508209
1510059|2012-04-18|ilmessaggero.it|testate in edicola|ministero campo camion bar presto incontro comune|640|1=0.0349352164939,2=0.00385783423688,3=-0,4=0.085848173953,5=0.0366779462606,6=0.0473639140558,7=0.098553738063,8=0.0134998031109,9=0.0468809751292,10=0.0336259076336,11=0.070153089205,12=0.102307105223,13=0.0325078519703,14=0.0720306241716,15=0.103414124997,16=0.0556764060321,17=0.0380420849527,18=0.0422914775661,19=0.0243563457585,20=0.0579773811865
1619647|2012-05-23|adnkronos.com|agenzie|musica roma forfait ciccolini santa cecilia posto camminati|641|1=0.849549672064,2=0.0175826436869,3=-0,4=0.0237716796804,5=-0,6=-0,7=-0,8=-0,9=-0,10=-0,11=-0,12=0.024231882573,13=-0,14=0.0204729173965,15=-0,16=-0,17=-0,18=-0,19=-0,20=0.0643912045991
1510061|2012-04-18|ansa.it|agenzie|wall street apre calo dj 48|642|1=0.000587517067477,2=-0,3=0.941377637644,4=-0,5=-0,6=-0,7=0.00118940882174,8=0.0200261370859,9=0.00678412924183,10=0.00639047696391,11=-0,12=-0,13=-0,14=-0,15=-0,16=0.0144163141502,17=0.00922837902493,18=-0,19=-0,20=-0
1619634|2012-05-23|adnkronos.com|agenzie|arte premio shanghai giovani italiani sbarcano cina|643|1=0.0209247987673,2=0.0637512402632,3=0.0188240053687,4=0.0732298618763,5=0.00708482475568,6=0.0391368456354,7=0.0160960672569,8=0.0437980187706,9=0.00785511827227,10=-0,11=0.0126210278237,12=0.293727443171,13=-0,14=0.0229509735455,15=-0,16=0.0644239038331,17=0.172907754425,18=0.0204909013528,19=0.0851843936635,20=0.036992821219
